player_id,full_name,first_name,last_name,position,team,number,age,height,weight,college,years_exp,birth_date,birth_city,birth_state,birth_country,high_school,status,active,injury_status,injury_body_part,injury_notes,injury_start_date,practice_participation,depth_chart_position,depth_chart_order,search_rank,fantasy_positions,metadata,created_at,updated_at
1030,Damaris Johnson,Damaris,Johnson,WR,,14.0,30.0,"5'8""",175,Tulsa,8.0,1989-11-22,,,,Destrehan (LA),Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
2672,Damarr Aultman,Damarr,Aultman,WR,,0.0,33.0,71,198,Maine,10.0,1992-01-13,,,,Half Hollow Hills West ,Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1202954209616461824', 'rookie_year': '2015'}",2025-11-05 00:47:44,2025-11-05 00:47:44
1983,Damian Copeland,Damian,Copeland,WR,,3.0,27.0,"5'11""",184,Louisville,2.0,1990-10-17,,,,,Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
541,Damian Williams,Damian,Williams,WR,,10.0,29.0,"6'1""",199,USC,6.0,1988-05-26,,,,,Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
11262,Damien Caffrey,Damien,Caffrey,TE,,88.0,,78,262,Stony Brook,1.0,,,,,John Glenn (NY),Active,1,,,,,,,,9999999.0,['TE'],{'channel_id': '1116852669848223744'},2025-11-05 00:47:44,2025-11-05 00:47:44
1833,Damien Williams,Damien,Williams,RB,,29.0,31.0,71,221,Oklahoma,9.0,1992-04-03,,,,Mira Mesa (CA),Inactive,1,Questionable,Foot,,,,,,9999999.0,['RB'],"{'channel_id': '1116852763012104192', 'rookie_year': '2014'}",2025-11-05 00:47:44,2025-11-05 00:47:44
6370,Damion Jeanpiere,Damion,Jeanpiere,WR,,83.0,25.0,73,185,Nicholls State,3.0,1996-12-08,,,,Archbishop Rummel (LA),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853239967383552'},2025-11-05 00:47:44,2025-11-05 00:47:44
5080,Damion Ratley,Damion,Ratley,WR,,0.0,26.0,74,200,Texas A&M,4.0,1995-04-16,,,,Yoakum (TX),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853053899669504'},2025-11-05 00:47:44,2025-11-05 00:47:44
6549,Damion Willis,Damion,Willis,WR,,0.0,24.0,75,204,Troy,3.0,1997-06-20,,,,Southeast Lauderdale (MS),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853269012938752'},2025-11-05 00:47:44,2025-11-05 00:47:44
5258,Damon Gibson,Damon,Gibson,WR,,9.0,,"6'4""",236,None,0.0,,,,,,Inactive,0,,,,,,,,9999999.0,['WR'],{'override_active': 'false'},2025-11-05 00:47:44,2025-11-05 00:47:44
7573,Damon Hazelton,Damon,Hazelton,WR,,86.0,25.0,75,215,Missouri,1.0,1997-02-28,,,,Franklin (MD),Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1116853407055872000', 'source_id': '916d19eb-1f50-4135-8304-5f940a8ea190'}",2025-11-05 00:47:44,2025-11-05 00:47:44
6195,Damon Sheehy-Guiseppi,Damon,Sheehy-Guiseppi,WR,,15.0,26.0,71,181,Phoenix CC,3.0,1995-02-15,,,,Saint Francis (MI),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853215220989952'},2025-11-05 00:47:44,2025-11-05 00:47:44
2937,Damond Powell,Damond,Powell,WR,,0.0,32.0,71,180,Iowa,10.0,1992-10-31,,,,Rogers High School,Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1202954213752045568', 'rookie_year': '2015'}",2025-11-05 00:47:44,2025-11-05 00:47:44
4401,Damore'ea Stringfellow,Damore'ea,Stringfellow,WR,,17.0,27.0,74,222,Mississippi,5.0,1994-10-18,,,,Rancho Verde (CA),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116852961343963136'},2025-11-05 00:47:44,2025-11-05 00:47:44
5125,Damoun Patterson,Damoun,Patterson,WR,,0.0,27.0,74,190,Youngstown State,4.0,1994-09-16,,,,Wekiva,Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853058416934912'},2025-11-05 00:47:44,2025-11-05 00:47:44
45,Dan Carpenter,Dan,Carpenter,K,,2.0,34.0,"6'2""",228,Montana,12.0,1985-11-25,,,,Helena (MT),Inactive,0,,,,,,,,9999999.0,['K'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
1307,Dan Herron,Dan,Herron,RB,,47.0,31.0,"5'10""",213,Ohio State,8.0,1989-03-21,,,,Warren G. Harding (OH),Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
3020,Dan Light,Dan,Light,TE,,84.0,31.0,77,265,Fordham,10.0,1993-05-05,,,,,Active,1,,,,,,,,9999999.0,['TE'],{'rookie_year': '2015'},2025-11-05 00:47:44,2025-11-05 00:47:44
374,Dan Orlovsky,Dan,Orlovsky,QB,,8.0,37.0,"6'5""",215,Connecticut,15.0,1983-08-18,,,,Shelton (CT),Inactive,0,,,,,,,,9999999.0,['QB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
4767,Dane Evans,Dane,Evans,QB,,7.0,28.0,73,210,Tulsa,5.0,1993-11-19,,,,Sanger,Active,0,,,,,,,,9999999.0,['QB'],{'override_active': 'false'},2025-11-05 00:47:44,2025-11-05 00:47:44
3385,Daniel Braverman,Daniel,Braverman,WR,,83.0,28.0,70,177,Western Michigan,6.0,1993-09-28,,,,Fort Lauderdale University (FL),Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
2751,Daniel Brown,Daniel,Brown,TE,,87.0,29.0,77,247,James Madison,7.0,1992-05-26,,,,Isle of Wight (VA),Inactive,1,Questionable,Hip,,,,,,9999999.0,['TE'],{'channel_id': '1116852820847362048'},2025-11-05 00:47:44,2025-11-05 00:47:44
277,Daniel Fells,Daniel,Fells,TE,,85.0,36.0,"6'4""",260,California-Davis,14.0,1983-09-23,,,,Fullerton Union (CA),Inactive,0,,,,,,,,9999999.0,['TE'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
12311,Daniel George,Daniel,George,WR,,,,74,210,Akron,1.0,,,,,Oxon Hill (MD),Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1116852721408802816', 'rookie_year': '2024'}",2025-11-05 00:47:44,2025-11-05 00:47:44
6089,Daniel Helm,Daniel,Helm,TE,,43.0,28.0,76,255,Duke,4.0,1995-04-20,,,,Glenwood (IL),Active,1,,,,,,,,9999999.0,['TE'],{'channel_id': '1116853201732108288'},2025-11-05 00:47:44,2025-11-05 00:47:44
3392,Daniel Lasco,Daniel,Lasco,RB,,36.0,29.0,73,205,California,6.0,1992-10-09,,,,The Woodlands (TX),Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
2817,Daniel Rodriguez,Daniel,Rodriguez,WR,,0.0,37.0,68,180,Clemson,10.0,1988-01-08,,,,,Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1202954210585346048', 'rookie_year': '2015'}",2025-11-05 00:47:44,2025-11-05 00:47:44
806,Daniel Thomas,Daniel,Thomas,RB,,30.0,30.0,"6'0""",233,Kansas State,4.0,1987-10-29,,,,,Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
4829,Daniel Williams,Daniel,Williams,WR,,6.0,26.0,75,200,Jackson State,5.0,1995-08-06,,,,,Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853028385718272'},2025-11-05 00:47:44,2025-11-05 00:47:44
491,Danny Amendola,Danny,Amendola,WR,,89.0,36.0,71,185,Texas Tech,14.0,1985-11-02,,,,The Woodlands (TX),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853038481408000'},2025-11-05 00:47:44,2025-11-05 00:47:44
3454,Danny Anthrop,Danny,Anthrop,WR,,0.0,31.0,72,193,Purdue,9.0,1993-05-29,,,,Central Catholic (IN),Active,1,,,,,,,,9999999.0,['WR'],{'rookie_year': '2016'},2025-11-05 00:47:44,2025-11-05 00:47:44
8602,Danny Davis,Danny,Davis,WR,,0.0,24.0,73,188,Wisconsin,1.0,1998-01-20,,,,Springfield (OH),Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1116853504191758336', 'years_exp_shift': '1'}",2025-11-05 00:47:44,2025-11-05 00:47:44
5120,Danny Etling,Danny,Etling,QB,,19.0,29.0,75,220,LSU,5.0,1994-07-22,,,,South Vigo (IN),Active,1,,,,,,,,9999999.0,['QB'],{'channel_id': '1116853058022670336'},2025-11-05 00:47:44,2025-11-05 00:47:44
735,Danny Woodhead,Danny,Woodhead,RB,,39.0,35.0,"5'8""",200,Chadron State,12.0,1985-01-25,,,,North Platte (NE),Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
86,Dante Rosario,Dante,Rosario,TE,,88.0,33.0,"6'3""",250,Oregon,9.0,1984-10-25,,,,,Inactive,0,,,,,,,,9999999.0,['TE'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
13113,Dante Wright,Dante,Wright,WR,,,,69,180,Temple,0.0,,,,,Navarre,Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1223466889317982209', 'rookie_year': '0'}",2025-11-05 00:47:44,2025-11-05 00:47:44
6762,Darion Clark,Darion,Clark,TE,,44.0,27.0,79,235,Grand Canyon,2.0,1994-04-09,,,,Oak Hill Academy (VA),Inactive,1,,,,,,,,9999999.0,['TE'],{'channel_id': '1116853304358338560'},2025-11-05 00:47:44,2025-11-05 00:47:44
3497,Darion Griswold,Darion,Griswold,TE,,83.0,29.0,77,255,Arkansas State,6.0,1992-12-23,,,,Dumas (AR),Active,1,,,,,,,,9999999.0,['TE'],{'channel_id': '1116852869132189696'},2025-11-05 00:47:44,2025-11-05 00:47:44
7316,Darius Bradwell,Darius,Bradwell,RB,,32.0,25.0,72,235,Tulane,2.0,1997-05-15,,,,Godby (FL),Active,1,,,,,,,,9999999.0,['RB'],{'channel_id': '1116853367671357440'},2025-11-05 00:47:44,2025-11-05 00:47:44
2925,Darius Davis,Darius,Davis,WR,,0.0,,70,212,Henderson State,0.0,,,,,,Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1202954212535697410', 'rookie_year': ''}",2025-11-05 00:47:44,2025-11-05 00:47:44
3768,Darius Powe,Darius,Powe,WR,,80.0,27.0,75,220,California,6.0,1994-03-15,,,,Lakewood (CA),Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
5799,Darius Prince,Darius,Prince,WR,,1.0,31.0,73,185,Penn State - Beaver,10.0,1990-04-23,,,,,Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853165967278080'},2025-11-05 00:47:44,2025-11-05 00:47:44
4791,Darius Victor,Darius,Victor,RB,,32.0,27.0,68,217,Towson,5.0,1994-03-18,,,,Northwestern,Active,1,,,,,,,,9999999.0,['RB'],{'channel_id': '1116853022316560384'},2025-11-05 00:47:44,2025-11-05 00:47:44
3945,Darius White,Darius,White,WR,,6.0,,"6'3""",205,Missouri,0.0,,,,,,Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
6259,Darnell Holland,Darnell,Holland,RB,,0.0,25.0,70,195,Kennesaw State,3.0,1996-11-06,,,,Bowdon (GA),Active,1,,,,,,,,9999999.0,['RB'],{'channel_id': '1116853223261470720'},2025-11-05 00:47:44,2025-11-05 00:47:44
5916,Darrell Henderson,Darrell,Henderson,RB,,27.0,26.0,68,208,Memphis,4.0,1997-08-19,,,,South Panola (MS),Active,1,,,,,,,,9999999.0,['RB'],"{'channel_id': '1116853176188796928', 'rookie_year': '2019'}",2025-11-05 00:47:44,2025-11-05 00:47:44
7056,Darrell Stewart,Darrell,Stewart,WR,,80.0,25.0,74,216,Michigan State,2.0,1996-07-14,,,,Nimitz (TX),Inactive,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853327695446016'},2025-11-05 00:47:44,2025-11-05 00:47:44
5665,Darren Andrews,Darren,Andrews,WR,,16.0,,70,195,UCLA,4.0,,,,,Bishop Amat,Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
5798,Darren Carrington,Darren,Carrington,WR,,16.0,27.0,75,205,Utah,4.0,1994-10-11,,,,Horizon,Inactive,1,NA,,,,,,,9999999.0,['WR'],{'channel_id': '1116853165770145792'},2025-11-05 00:47:44,2025-11-05 00:47:44
1592,Darren Fells,Darren,Fells,TE,TB,88.0,35.0,79,281,California-Irvine,9.0,1986-04-22,,,,Fullerton (CA),Active,1,,,,,,,,9999999.0,['TE'],{'channel_id': '1116852748415926272'},2025-11-05 00:47:44,2025-11-05 00:47:44
326,Darren McFadden,Darren,McFadden,RB,,20.0,33.0,"6'1""",210,Arkansas,12.0,1987-08-27,,,,Oak Grove (AR),Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
246,Darren Sproles,Darren,Sproles,RB,,0.0,38.0,66,190,Kansas State,17.0,1983-06-20,,,,Olathe North (KS),Injured Reserve,1,,,,,,,,9999999.0,['RB'],{'channel_id': '1116852807505281024'},2025-11-05 00:47:44,2025-11-05 00:47:44
4676,Darreus Rogers,Darreus,Rogers,WR,,1.0,28.0,73,215,Southern California,5.0,1993-09-03,,,,Carson (CA),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853004473991168'},2025-11-05 00:47:44,2025-11-05 00:47:44
3804,Darrin Peterson,Darrin,Peterson,WR,,15.0,24.0,"6'1""",206,Liberty,0.0,1994-07-14,,,,,Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
2193,Darrin Reaves,Darrin,Reaves,RB,,24.0,28.0,70,220,Alabama-Birmingham,8.0,1993-04-17,,,,Clay-Chalkville (AL),Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
394,Darrius Heyward-Bey,Darrius,Heyward-Bey,WR,,88.0,34.0,74,210,Maryland,13.0,1987-02-26,,,,McDonogh (MD),Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
6519,Darrius Shepherd,Darrius,Shepherd,WR,,20.0,27.0,71,186,North Dakota State,4.0,1995-11-01,,,,Blue Springs (MO),Active,1,Questionable,Undisclosed,,,,,,9999999.0,['WR'],{'channel_id': '1116853263115747328'},2025-11-05 00:47:44,2025-11-05 00:47:44
4835,Darrius Sims,Darrius,Sims,RB,,47.0,27.0,69,191,Vanderbilt,5.0,1994-10-26,,,,Whitehaven,Active,1,,,,,,,,9999999.0,['RB'],{'channel_id': '1116853029581094912'},2025-11-05 00:47:44,2025-11-05 00:47:44
5722,Darvin Kidsy,Darvin,Kidsy,WR,,0.0,26.0,72,180,Texas Southern,4.0,1995-03-19,,,,Elkins (TX),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853151731810304'},2025-11-05 00:47:44,2025-11-05 00:47:44
1265,Daryl Richardson,Daryl,Richardson,RB,,43.0,30.0,"5'10""",206,Abilene Christian,8.0,1990-04-12,,,,Sandalwood (FL),Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
4917,Daryl Virgies,Daryl,Virgies,RB,,0.0,29.0,,205,Virginia-Lynchburg,5.0,1993-01-05,,,,Trenton Central (NJ),Active,1,,,,,,,,9999999.0,['RB'],{'channel_id': '1116853039865528320'},2025-11-05 00:47:44,2025-11-05 00:47:44
882,David Ausberry,David,Ausberry,TE,,86.0,29.0,"6'3""",235,USC,5.0,1987-09-25,,,,,Inactive,0,,,,,,,,9999999.0,['TE'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
2441,David Cobb,David,Cobb,RB,,23.0,27.0,"5'11""",229,Minnesota,5.0,1993-06-03,,,,Ellison,Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
41,David Garrard,David,Garrard,QB,,9.0,39.0,"6'2""",239,East Carolina,10.0,1978-02-14,,,,,Inactive,0,,,,,,,,9999999.0,['QB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
3799,David Glidden,David,Glidden,WR,,7.0,26.0,"5'8""",185,Oklahoma State,0.0,1992-07-10,,,,,Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
3472,David Grinnage,David,Grinnage,TE,,86.0,27.0,77,265,North Carolina State,6.0,1994-02-24,,,,Newark,Inactive,0,,,,,,,,9999999.0,['TE'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
2391,David Johnson,David,Johnson,RB,,28.0,31.0,73,224,Northern Iowa,8.0,1991-12-16,,,,Clinton (IA),Active,1,,,,,,,,9999999.0,['RB'],{'channel_id': '1116852801008304128'},2025-11-05 00:47:44,2025-11-05 00:47:44
362,David Johnson,David,Johnson,TE,,82.0,33.0,"6'2""",260,Arkansas State,11.0,1987-08-26,,,,Pine Bluff (AR),Inactive,0,,,,,,,,9999999.0,"['RB', 'TE']",None,2025-11-05 00:47:44,2025-11-05 00:47:44
5247,David Marvin,David,Marvin,K,,1.0,26.0,74,215,Georgia,4.0,1995-04-05,,,,East Mecklenburg High School.,Active,1,,,,,,,,9999999.0,['K'],{'channel_id': '1116853077194833920'},2025-11-05 00:47:44,2025-11-05 00:47:44
3344,David Morgan,David,Morgan,TE,,89.0,28.0,76,265,Texas-San Antonio,6.0,1993-05-19,,,,Marble Falls (TX),Inactive,0,,,,,,,,9999999.0,['TE'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
506,David Nelson,David,Nelson,WR,,15.0,31.0,"6'5""",214,Florida,5.0,1986-11-07,,,,,Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
4775,David Olson,David,Olson,QB,,1.0,,"6'3""",225,null,2.0,,,,,,Inactive,1,,,,,,,,9999999.0,['QB'],{'channel_id': '1116853019883864064'},2025-11-05 00:47:44,2025-11-05 00:47:44
1091,David Paulson,David,Paulson,TE,,81.0,28.0,"6'3""",241,Oregon,3.0,1989-02-22,,,,,Inactive,0,,,,,,,,9999999.0,['TE'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
2787,David Porter,David,Porter,WR,,0.0,32.0,72,197,TCU,10.0,1992-12-21,,,,DeSoto (TX),Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1202954210560180224', 'rookie_year': '2015'}",2025-11-05 00:47:44,2025-11-05 00:47:44
3554,David Reeves,David,Reeves,TE,,0.0,32.0,77,255,Duke,9.0,1992-12-15,,,,Greensboro Public West (AL),Active,1,,,,,,,,9999999.0,['TE'],{'rookie_year': '2016'},2025-11-05 00:47:44,2025-11-05 00:47:44
3672,David Richards,David,Richards,WR,,12.0,25.0,"6'3""",210,Arizona,0.0,1993-05-04,,,,,Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
3916,David Watford,David,Watford,WR,,14.0,28.0,74,212,Hampton,6.0,1993-06-16,,,,Hampton (VA),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116852915210813440'},2025-11-05 00:47:44,2025-11-05 00:47:44
5115,David Williams,David,Williams,RB,,49.0,27.0,73,229,Arkansas,4.0,1994-06-17,,,,Imhotep Institute Charter,Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
6469,Davis Koppenhaver,Davis,Koppenhaver,TE,,0.0,25.0,76,240,Duke,3.0,1996-01-24,,,,Hart (CA),Active,1,,,,,,,,9999999.0,['TE'],{'channel_id': '1116853255914127360'},2025-11-05 00:47:44,2025-11-05 00:47:44
4061,Davis Webb,Davis,Webb,QB,,12.0,28.0,77,225,California,6.0,1995-01-22,,,,Prosper (TX),Active,1,,,,,,,,9999999.0,['QB'],{'channel_id': '1116852921946865664'},2025-11-05 00:47:44,2025-11-05 00:47:44
5176,Davon Grayson,Davon,Grayson,WR,,0.0,26.0,74,187,East Carolina,4.0,1995-09-05,,,,Kings Fork,Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853065907961856'},2025-11-05 00:47:44,2025-11-05 00:47:44
7751,Dax Milne,Dax,Milne,WR,,12.0,25.0,73,190,BYU,4.0,1999-06-23,,,,Bingham (UT),Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1113708699970465792', 'rookie_year': '2021'}",2025-11-05 00:47:44,2025-11-05 00:47:44
7586,Dazz Newsome,Dazz,Newsome,WR,,84.0,24.0,70,184,North Carolina,2.0,1999-05-15,,,,Hampton (VA),Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1116853408775536640', 'source_id': 'db00feb4-1326-4cc7-a4a9-ada85eb673ab'}",2025-11-05 00:47:44,2025-11-05 00:47:44
4239,De'Angelo Henderson,De'Angelo,Henderson,RB,,32.0,29.0,67,208,Coastal Carolina,5.0,1992-11-24,,,,Summerville (SC),Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
4777,De'Chavon Hayes,De'Chavon,Hayes,RB,,0.0,29.0,71,187,Arizona State,5.0,1992-07-18,,,,Varina (VA),Active,1,,,,,,,,9999999.0,['RB'],{'channel_id': '1116853020085190656'},2025-11-05 00:47:44,2025-11-05 00:47:44
4774,De'Mard Llorens,De'Mard,Llorens,RB,,37.0,27.0,70,212,"Northwestern State, La.",5.0,1994-02-01,,,,,Active,1,,,,,,,,9999999.0,['RB'],{'channel_id': '1116853019682537472'},2025-11-05 00:47:44,2025-11-05 00:47:44
5295,De'Mornay Pierson-El,De'Mornay,Pierson-El,WR,,0.0,26.0,69,195,Nebraska,4.0,1995-12-26,,,,West Potomac (VA),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853083473707008'},2025-11-05 00:47:44,2025-11-05 00:47:44
4814,De'Quan Hampton,De'Quan,Hampton,WR,,0.0,27.0,76,225,USC,5.0,1994-04-18,,,,Dominguez (CA),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853026213068800'},2025-11-05 00:47:44,2025-11-05 00:47:44
4398,De'Veon Smith,De'Veon,Smith,RB,,22.0,27.0,71,221,Michigan,5.0,1994-11-08,,,,Howland (OH),Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
5256,DeAndre Goolsby,DeAndre,Goolsby,TE,,49.0,25.0,76,239,Florida,4.0,1996-06-12,,,,Derby,Inactive,0,,,,,,,,9999999.0,['TE'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
3542,DeAndre Reaves,DeAndre,Reaves,WR,,0.0,32.0,70,179,Marshall,9.0,1992-04-30,,,,Dominion (VA),Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1202954214200836096', 'rookie_year': '2016'}",2025-11-05 00:47:44,2025-11-05 00:47:44
2436,DeAndre Smelter,DeAndre,Smelter,WR,,15.0,30.0,74,227,Georgia Tech,7.0,1991-12-03,,,,Tattnall Square Academy (GA),Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
6540,DeAndre Thompkins,DeAndre,Thompkins,WR,GB,6.0,26.0,71,188,Penn State,3.0,1995-10-01,,,,Swansboro (NC),Inactive,1,Questionable,Undisclosed,,,,,,9999999.0,['WR'],{'channel_id': '1116853267108724736'},2025-11-05 00:47:44,2025-11-05 00:47:44
8243,DeAndre Torrey,DeAndre,Torrey,RB,,0.0,24.0,67,199,North Texas,1.0,1998-12-23,,,,Gautier (MS),Active,1,,,,,,,,9999999.0,['RB'],"{'channel_id': '1116853478375817216', 'source_id': '246efa78-b987-4e61-96e2-0b2442c1351f', 'years_exp_shift': '1'}",2025-11-05 00:47:44,2025-11-05 00:47:44
2801,DeAndrew White,DeAndrew,White,WR,,18.0,30.0,72,195,Alabama,7.0,1991-10-16,,,,North Shore (TX),Inactive,1,Questionable,Undisclosed,,,,,,9999999.0,['WR'],{'channel_id': '1116852821904326656'},2025-11-05 00:47:44,2025-11-05 00:47:44
12244,DeAngelo Hardy,DeAngelo,Hardy,WR,,,,73,208,North Central,1.0,,,,,Lakes (IL),Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1116852718263074816', 'rookie_year': '', 'years_exp_shift': '1'}",2025-11-05 00:47:44,2025-11-05 00:47:44
306,DeAngelo Williams,DeAngelo,Williams,RB,,34.0,37.0,"5'9""",215,Memphis,14.0,1983-04-25,,,,Wynne (AR),Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
4200,DeAngelo Yancey,DeAngelo,Yancey,WR,,18.0,27.0,73,220,Purdue,5.0,1994-11-18,,,,Mays (GA),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116852935758708736'},2025-11-05 00:47:44,2025-11-05 00:47:44
904,DeMarco Murray,DeMarco,Murray,RB,,29.0,32.0,"6'1""",220,Oklahoma,9.0,1988-02-12,,,,Bishop Gorman (NV),Inactive,0,,,,,,,,9999999.0,['RB'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
12976,DeMeer Blankumsee,DeMeer,Blankumsee,WR,,30.0,,70,192,Memphis,0.0,,,,,Winton Woods (OH),Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1223013866582061056', 'rookie_year': '0'}",2025-11-05 00:47:44,2025-11-05 00:47:44
7279,DeMichael Harris,DeMichael,Harris,WR,,12.0,24.0,68,178,Southern Miss,2.0,1998-07-12,,,,St. Aloysius (MS),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116853361245683712'},2025-11-05 00:47:44,2025-11-05 00:47:44
8099,DeMichael Harris-DUP,DeMichael,Harris-DUP,WR,,0.0,23.0,0,0,Southern Mississippi,2.0,1998-07-12,,,,St. Aloysius (MS),Active,0,,,,,,,,9999999.0,['WR'],{'override_active': 'false'},2025-11-05 00:47:44,2025-11-05 00:47:44
4940,DeSean Smith,DeSean,Smith,TE,,0.0,27.0,77,249,Louisiana State,5.0,1994-11-02,,,,Barbe,Active,1,,,,,,,,9999999.0,['TE'],{'channel_id': '1116853044185661440'},2025-11-05 00:47:44,2025-11-05 00:47:44
1104,DeVier Posey,DeVier,Posey,WR,,85.0,31.0,73,206,Ohio State,10.0,1990-03-15,,,,La Salle (OH),Inactive,0,,,,,,,,9999999.0,['WR'],None,2025-11-05 00:47:44,2025-11-05 00:47:44
8108,DeVonte Dedmon,DeVonte,Dedmon,WR,,83.0,26.0,70,203,William & Mary,1.0,1995-11-23,,,,Warhill High (VA),Active,1,,,,,,,,9999999.0,['WR'],"{'channel_id': '1116853468024274944', 'rookie_year': '2021'}",2025-11-05 00:47:44,2025-11-05 00:47:44
4610,Deante' Gray,Deante',Gray,WR,,0.0,27.0,70,175,Texas Christian,5.0,1994-02-27,,,,Westside (TX),Active,1,,,,,,,,9999999.0,['WR'],{'channel_id': '1116852994562850816'},2025-11-05 00:47:44,2025-11-05 00:47:44
284,Delanie Walker,Delanie,Walker,TE,,82.0,37.0,74,248,Central Missouri,16.0,1984-08-12,,,,Pomona (CA),Active,1,,,,,,,,9999999.0,['TE'],{'channel_id': '1116852823665934336'},2025-11-05 00:47:44,2025-11-05 00:47:44
