player_id,full_name,first_name,last_name,position,team,number,age,height,weight,college,years_exp,birth_date,birth_city,birth_state,birth_country,high_school,status,active,injury_status,injury_body_part,injury_notes,injury_start_date,practice_participation,depth_chart_position,depth_chart_order,search_rank,fantasy_positions,metadata,created_at,updated_at
9753,Zach Charbonnet,Zach,Charbonnet,RB,SEA,26.0,24.0,73,214,UCLA,2.0,2001-01-08,,,,Oaks Christian (CA),Active,1,,,,,,RB,2.0,99.0,['RB'],"{'channel_id': '1113708723169161217', 'rookie_year': '2023'}",2025-11-05 00:47:44,2025-11-05 00:47:44
11533,Brandon Aubrey,Brandon,Aubrey,K,DAL,17.0,30.0,75,218,Notre Dame,2.0,1995-03-14,,,,Plano Senior (TX),Active,1,,,,,,K,1.0,100.0,['K'],"{'channel_id': '1113708850915078145', 'rookie_year': '2023'}",2025-11-05 00:47:44,2025-11-05 00:47:44
11565,J.J. McCarthy,J.J.,McCarthy,QB,MIN,9.0,22.0,75,219,Michigan,1.0,2003-01-20,,,,IMG Academy (FL),Active,1,,,,,,QB,1.0,102.0,['QB'],"{'channel_id': '1113708709038551040', 'rookie_year': '2024'}",2025-11-05 00:47:44,2025-11-05 00:47:44
3294,Dak Prescott,Dak,Prescott,QB,DAL,4.0,32.0,74,238,Mississippi State,9.0,1993-07-29,,,,Haughton (LA),Active,1,,,,,,QB,1.0,103.0,['QB'],"{'channel_id': '1113708854606065664', 'rookie_year': '2016'}",2025-11-05 00:47:44,2025-11-05 00:47:44
6806,J.K. Dobbins,J.K.,Dobbins,RB,DEN,27.0,26.0,70,212,Ohio State,5.0,1998-12-17,,,,La Grange (TX),Active,1,,,,,,RB,1.0,103.0,['RB'],"{'channel_id': '1113708692374581248', 'injury_override_regular_2024_13': 'IR', 'rookie_year': '2020'}",2025-11-05 00:47:44,2025-11-05 00:47:44
7588,Javonte Williams,Javonte,Williams,RB,DAL,33.0,25.0,70,220,North Carolina,4.0,2000-04-25,,,,Wallace-Rose Hill (NC),Active,1,,,,,,RB,1.0,103.0,['RB'],"{'channel_id': '1113708826411954176', 'rookie_year': '2021'}",2025-11-05 00:47:44,2025-11-05 00:47:44
9484,Tucker Kraft,Tucker,Kraft,TE,GB,85.0,25.0,77,259,South Dakota State,2.0,2000-11-03,,,,Timber Lake (SD),Inactive,1,IR,Knee - ACL,Surgery,,,TE,3.0,104.0,['TE'],"{'channel_id': '1113708797760663552', 'rookie_year': '2023'}",2025-11-05 00:47:44,2025-11-05 00:47:44
5248,Gus Edwards,Gus,Edwards,RB,,4.0,29.0,73,238,Rutgers,7.0,1995-04-13,,,,Tottenville (NY),Active,1,,,,,,,,104.0,['RB'],"{'channel_id': '1113708689996410880', 'rookie_year': '2018'}",2025-11-05 00:47:44,2025-11-05 00:47:44
4037,Chris Godwin,Chris,Godwin,WR,TB,14.0,29.0,73,209,Penn State,8.0,1996-02-27,,,,Middletown (DE),Active,1,Out,Lower Leg,,,,SWR,2.0,105.0,['WR'],"{'channel_id': '1113708732514070528', 'injury_override_regular_2025_6': 'Out', 'injury_override_regular_2025_7': 'Out', 'rookie_year': '2017'}",2025-11-05 00:47:44,2025-11-05 00:47:44
10236,Dalton Kincaid,Dalton,Kincaid,TE,BUF,86.0,26.0,76,240,Utah,2.0,1999-10-18,,,,Faith Lutheran (NV),Active,1,,,,,,TE,1.0,106.0,['TE'],"{'channel_id': '1113708758392926208', 'rookie_year': '2023'}",2025-11-05 00:47:44,2025-11-05 00:47:44
7049,Jauan Jennings,Jauan,Jennings,WR,SF,15.0,28.0,75,212,Tennessee,5.0,1997-07-10,,,,Blackman (TN),Active,1,,,,,,SWR,1.0,107.0,['WR'],"{'channel_id': '1113708874885525504', 'injury_override_regular_2025_3': 'Out', 'rookie_year': '2020'}",2025-11-05 00:47:44,2025-11-05 00:47:44
4663,Austin Ekeler,Austin,Ekeler,RB,WAS,30.0,30.0,70,200,Western Colorado,8.0,1995-05-17,,,,Eaton (CO),Inactive,1,IR,Achilles,,,,RB,4.0,109.0,['RB'],"{'channel_id': '1113708700519919616', 'rookie_year': '2017'}",2025-11-05 00:47:44,2025-11-05 00:47:44
12522,Cam Ward,Cam,Ward,QB,TEN,1.0,23.0,74,219,Miami (FL),0.0,2002-05-25,,,,Columbia (TX),Active,1,,,,,,QB,1.0,109.0,['QB'],"{'channel_id': '1221352980347887616', 'rookie_year': '2025', 'source_id': 'a824f56b-2134-4034-beba-c066d62cb700'}",2025-11-05 00:47:44,2025-11-05 00:47:44
7553,Kyle Pitts,Kyle,Pitts,TE,ATL,8.0,25.0,78,250,Florida,4.0,2000-10-06,,,,Archbishop Wood (PA),Active,1,,,,,,TE,1.0,111.0,['TE'],"{'channel_id': '1113708858418688001', 'rookie_year': '2021'}",2025-11-05 00:47:44,2025-11-05 00:47:44
3164,Ezekiel Elliott,Ezekiel,Elliott,RB,,24.0,29.0,72,225,Ohio State,9.0,1995-07-22,,,,John Burroughs (MO),Active,1,,,,,,,,111.0,['RB'],"{'channel_id': '1113708856271204352', 'rookie_year': '2016'}",2025-11-05 00:47:44,2025-11-05 00:47:44
6819,Michael Pittman,Michael,Pittman,WR,IND,11.0,28.0,76,223,USC,5.0,1997-10-05,,,,Oaks Christian (CA),Active,1,,,,,,LWR,1.0,111.0,['WR'],"{'channel_id': '1113708775547629568', 'injury_override_regular_2024_6': 'Active', 'rookie_year': '2020'}",2025-11-05 00:47:44,2025-11-05 00:47:44
11637,Keon Coleman,Keon,Coleman,WR,BUF,0.0,22.0,76,215,Florida State,1.0,2003-05-17,,,,Opelousas Catholic (LA),Active,1,,,,,,LWR,2.0,113.0,['WR'],"{'channel_id': '1113708756392243200', 'rookie_year': '2024'}",2025-11-05 00:47:44,2025-11-05 00:47:44
10222,Jayden Reed,Jayden,Reed,WR,GB,11.0,25.0,71,187,Michigan State,2.0,2000-04-28,,,,Naperville Central (IL),Inactive,1,IR,Collarbone,Surgery,,,SWR,7.0,116.0,['WR'],"{'channel_id': '1113708797341233152', 'rookie_year': '2023'}",2025-11-05 00:47:44,2025-11-05 00:47:44
4988,Nick Chubb,Nick,Chubb,RB,HOU,21.0,29.0,71,227,Georgia,7.0,1995-12-27,,,,Cedartown (GA),Active,1,,,,,,RB,2.0,116.0,['RB'],"{'channel_id': '1113708838910980096', 'rookie_year': '2018'}",2025-11-05 00:47:44,2025-11-05 00:47:44
515,Rob Gronkowski,Rob,Gronkowski,TE,,87.0,32.0,78,265,Arizona,12.0,1989-05-14,,,,Woodland Hills (PA),Active,1,,,,,,,,118.0,['TE'],{'channel_id': '1116853062338609152'},2025-11-05 00:47:44,2025-11-05 00:47:44
9225,Tank Bigsby,Tank,Bigsby,RB,PHI,37.0,23.0,71,215,Auburn,2.0,2002-08-30,,,,Callaway (GA),Active,1,,,,,,RB,2.0,118.0,['RB'],"{'channel_id': '1113708888558956544', 'rookie_year': '2023'}",2025-11-05 00:47:44,2025-11-05 00:47:44
3157,William Fuller,William,Fuller,WR,,3.0,27.0,73,184,Notre Dame,6.0,1994-04-16,,,,Philadelphia Roman Catholic (PA),Active,1,,,,,,,,119.0,['WR'],{'channel_id': '1116852833367359488'},2025-11-05 00:47:44,2025-11-05 00:47:44
12484,Jayden Higgins,Jayden,Higgins,WR,HOU,81.0,22.0,76,215,Iowa State,0.0,2002-12-15,,,,Westminster Christian (FL),Active,1,,,,,,LWR,4.0,119.0,['WR'],"{'channel_id': '1221670010393481216', 'rookie_year': '2025', 'source_id': '7139f9a8-332b-42bc-a555-93deaf7f4cd7'}",2025-11-05 00:47:44,2025-11-05 00:47:44
9500,Josh Downs,Josh,Downs,WR,IND,1.0,24.0,69,171,North Carolina,2.0,2001-08-12,,,,North Gwinnett (GA),Active,1,,,,,,SWR,3.0,119.0,['WR'],"{'channel_id': '1113708781897805824', 'rookie_year': '2023'}",2025-11-05 00:47:44,2025-11-05 00:47:44
11539,Jake Bates,Jake,Bates,K,DET,39.0,26.0,70,202,Arkansas,2.0,1999-03-03,,,,Tomball (TX),Active,1,,,,,,K,1.0,119.0,['K'],"{'channel_id': '1113708811308265472', 'rookie_year': '2023'}",2025-11-05 00:47:44,2025-11-05 00:47:44
7611,Rhamondre Stevenson,Rhamondre,Stevenson,RB,NE,38.0,27.0,72,227,Oklahoma,4.0,1998-02-23,,,,Centennial (NV),Active,1,Out,Toe,,,,RB,1.0,123.0,['RB'],"{'channel_id': '1113708791968329728', 'injury_override_regular_2024_6': 'Out', 'rookie_year': '2021'}",2025-11-05 00:47:44,2025-11-05 00:47:44
6789,Henry Ruggs,Henry,Ruggs,WR,,0.0,22.0,72,190,Alabama,2.0,1999-01-24,,,,Lee (AL),Active,1,,,,,,,,124.0,['WR'],{'channel_id': '1116853307306934272'},2025-11-05 00:47:44,2025-11-05 00:47:44
7528,Najee Harris,Najee,Harris,RB,LAC,22.0,27.0,73,242,Alabama,4.0,1998-03-09,,,,Antioch (CA),Inactive,1,IR,Achilles,,,,RB,4.0,125.0,['RB'],"{'channel_id': '1113708818006568961', 'rookie_year': '2021'}",2025-11-05 00:47:44,2025-11-05 00:47:44
8676,Rashid Shaheed,Rashid,Shaheed,WR,SEA,22.0,27.0,72,180,Weber State,3.0,1998-08-31,,,,Mt. Carmel (CA),Active,1,,,,,,RWR,2.0,126.0,['WR'],"{'channel_id': '1113708688150917120', 'injury_override_regular_2024_7': 'IR', 'rookie_year': '2022'}",2025-11-05 00:47:44,2025-11-05 00:47:44
5890,Damien Harris,Damien,Harris,RB,,22.0,27.0,71,213,Alabama,5.0,1997-02-11,,,,Madison Southern (KY),Active,1,,,,,,,,126.0,['RB'],"{'channel_id': '1116853174112616448', 'rookie_year': '2019'}",2025-11-05 00:47:44,2025-11-05 00:47:44
8259,Cameron Dicker,Cameron,Dicker,K,LAC,11.0,25.0,73,216,Texas,3.0,2000-05-06,,,,Lake Travis (TX),Active,1,,,,,,K,1.0,127.0,['K'],"{'channel_id': '1113708692949200896', 'rookie_year': '2022'}",2025-11-05 00:47:44,2025-11-05 00:47:44
5889,Bryce Love,Bryce,Love,RB,,35.0,24.0,69,205,Stanford,3.0,1997-07-08,,,,Wake Forest (NC),Inactive,1,Questionable,Knee,Inflammation,,,,,127.0,['RB'],{'channel_id': '1116853173672214528'},2025-11-05 00:47:44,2025-11-05 00:47:44
8110,Jake Ferguson,Jake,Ferguson,TE,DAL,87.0,26.0,77,244,Wisconsin,3.0,1999-01-18,,,,Vel Phillips Memorial (WI),Active,1,,,,,,TE,1.0,128.0,['TE'],"{'channel_id': '1113708857487552512', 'rookie_year': '2022'}",2025-11-05 00:47:44,2025-11-05 00:47:44
11576,Braelon Allen,Braelon,Allen,RB,NYJ,0.0,21.0,73,235,Wisconsin,1.0,2004-01-20,,,,Fond du Lac (WI),Inactive,1,IR,Knee - MCL,Sprain,,,RB,6.0,128.0,['RB'],"{'channel_id': '1113708746179112960', 'injury_override_regular_2025_4': 'IR', 'injury_override_regular_2025_5': 'IR', 'rookie_year': '2024'}",2025-11-05 00:47:44,2025-11-05 00:47:44
12457,Jaydon Blue,Jaydon,Blue,RB,DAL,23.0,21.0,69,196,Texas,0.0,2004-01-08,,,,Klein Cain (TX),Active,1,Out,Coach's Decision,,,,RB,2.0,128.0,['RB'],"{'channel_id': '1221956917014831104', 'rookie_year': '2025', 'source_id': '1e173390-8f52-11ec-9f33-1965c9c46e44'}",2025-11-05 00:47:44,2025-11-05 00:47:44
7090,Darnell Mooney,Darnell,Mooney,WR,ATL,1.0,28.0,71,180,Tulane,5.0,1997-10-29,,,,Gadsden City (AL),Active,1,,,,,,RWR,2.0,132.0,['WR'],"{'channel_id': '1113708863099531265', 'injury_override_regular_2025_5': 'Out', 'injury_override_regular_2025_6': 'Out', 'rookie_year': '2020'}",2025-11-05 00:47:44,2025-11-05 00:47:44
6803,Brandon Aiyuk,Brandon,Aiyuk,WR,SF,11.0,27.0,72,200,Arizona State,5.0,1998-03-17,,,,McQueen (NV),Active,1,PUP,Knee - ACL + MCL,Surgery,,,RWR,10.0,132.0,['WR'],"{'channel_id': '1113708879377625088', 'injury_override_regular_2024_8': 'IR', 'rookie_year': '2020'}",2025-11-05 00:47:44,2025-11-05 00:47:44
1945,Chris Boswell,Chris,Boswell,K,PIT,9.0,34.0,74,185,Rice,11.0,1991-03-16,,,,Fossil Ridge (TX),Active,1,,,,,,K,1.0,133.0,['K'],"{'channel_id': '1113708817796853760', 'rookie_year': '2014'}",2025-11-05 00:47:44,2025-11-05 00:47:44
11786,Cam Little,Cam,Little,K,JAX,39.0,22.0,73,172,Arkansas,1.0,2003-08-17,,,,Southmoore (OK),Active,1,,,,,,K,1.0,138.0,['K'],"{'channel_id': '1113708889737555969', 'rookie_year': '2024'}",2025-11-05 00:47:44,2025-11-05 00:47:44
1479,Keenan Allen,Keenan,Allen,WR,LAC,13.0,33.0,74,211,California,12.0,1992-04-27,,,,Northern Guilford (NC),Active,1,,,,,,RWR,2.0,138.0,['WR'],"{'channel_id': '1113708763287678977', 'rookie_year': '2013'}",2025-11-05 00:47:44,2025-11-05 00:47:44
12495,Ollie Gordon,Ollie,Gordon,RB,MIA,31.0,21.0,74,225,Oklahoma State,0.0,2004-01-15,,,,Trinity (TX),Active,1,Questionable,Lower Body,,,,RB,2.0,139.0,['RB'],"{'channel_id': '1221972004819709952', 'rookie_year': '2025', 'source_id': 'b25ba780-89c0-11ec-9eae-b94e7e2a33e8'}",2025-11-05 00:47:44,2025-11-05 00:47:44
4144,Jonnu Smith,Jonnu,Smith,TE,PIT,81.0,30.0,75,248,Florida International,8.0,1995-08-22,,,,West Port (FL),Active,1,,,,,,TE,1.0,140.0,['TE'],"{'channel_id': '1113708740579717120', 'rookie_year': '2017'}",2025-11-05 00:47:44,2025-11-05 00:47:44
11589,Trey Benson,Trey,Benson,RB,ARI,33.0,23.0,72,220,Florida State,1.0,2002-07-23,,,,St. Joseph Catholic (MS),Inactive,1,IR,Knee,,,,RB,6.0,142.0,['RB'],"{'channel_id': '1113708844208386048', 'injury_override_regular_2025_5': 'IR', 'rookie_year': '2024'}",2025-11-05 00:47:44,2025-11-05 00:47:44
5022,Dallas Goedert,Dallas,Goedert,TE,PHI,88.0,30.0,77,256,South Dakota State,7.0,1995-01-03,,,,Britton-Hecla (SD),Active,1,,,,,,TE,1.0,142.0,['TE'],"{'channel_id': '1113708719138435072', 'rookie_year': '2018'}",2025-11-05 00:47:44,2025-11-05 00:47:44
4195,Jake Elliott,Jake,Elliott,K,PHI,4.0,30.0,69,167,Memphis,8.0,1995-01-21,,,,Lyons Township (IL),Active,1,,,,,,K,1.0,144.0,['K'],"{'channel_id': '1113708713677451264', 'rookie_year': '2017'}",2025-11-05 00:47:44,2025-11-05 00:47:44
7523,Trevor Lawrence,Trevor,Lawrence,QB,JAX,16.0,26.0,78,220,Clemson,4.0,1999-10-06,,,,Cartersville (GA),Active,1,,,,,,QB,1.0,144.0,['QB'],"{'channel_id': '1113708892392550400', 'rookie_year': '2021'}",2025-11-05 00:47:44,2025-11-05 00:47:44
7591,Justin Fields,Justin,Fields,QB,NYJ,7.0,26.0,75,227,Ohio State,4.0,1999-03-05,,,,Harrison (GA),Active,1,,,,,,QB,1.0,145.0,['QB'],"{'channel_id': '1113708821030662144', 'injury_override_regular_2025_3': 'Out', 'rookie_year': '2021'}",2025-11-05 00:47:44,2025-11-05 00:47:44
9494,Marvin Mims,Marvin,Mims,WR,DEN,19.0,23.0,71,182,Oklahoma,2.0,2002-03-19,,,,Lone Star (TX),Active,1,Out,Concussion,,,,RWR,3.0,146.0,['WR'],"{'channel_id': '1113708829649956864', 'rookie_year': '2023'}",2025-11-05 00:47:44,2025-11-05 00:47:44
11559,Michael Penix,Michael,Penix,QB,ATL,9.0,25.0,75,220,Washington,1.0,2000-05-08,,,,Tampa Bay Technical (FL),Active,1,,,,,,QB,1.0,146.0,['QB'],"{'channel_id': '1113708859957997569', 'rookie_year': '2024'}",2025-11-05 00:47:44,2025-11-05 00:47:44
6650,Chase McLaughlin,Chase,McLaughlin,K,TB,4.0,29.0,72,190,Illinois,6.0,1996-04-09,,,,Cypress Woods (TX),Active,1,,,,,,K,1.0,149.0,['K'],"{'channel_id': '1113708727095029760', 'rookie_year': '2019'}",2025-11-05 00:47:44,2025-11-05 00:47:44
4950,Christian Kirk,Christian,Kirk,WR,HOU,13.0,28.0,71,200,Texas A&M,7.0,1996-11-18,,,,Saguaro (AZ),Active,1,,,,,,SWR,2.0,149.0,['WR'],"{'channel_id': '1113708894410010624', 'injury_override_regular_2024_9': 'IR', 'rookie_year': '2018'}",2025-11-05 00:47:44,2025-11-05 00:47:44
8143,Jerome Ford,Jerome,Ford,RB,CLE,34.0,26.0,70,210,Cincinnati,3.0,1999-09-12,,,,Armwood (FL),Active,1,,,,,,RB,3.0,150.0,['RB'],"{'channel_id': '1113708842350309376', 'rookie_year': '2022'}",2025-11-05 00:47:44,2025-11-05 00:47:44
331,Philip Rivers,Philip,Rivers,QB,,17.0,40.0,77,228,North Carolina State,18.0,1981-12-08,,,,Athens (AL),Injured Reserve,1,,,,,,,,150.0,['QB'],{'channel_id': '1116852847967731712'},2025-11-05 00:47:44,2025-11-05 00:47:44
4227,Harrison Butker,Harrison,Butker,K,KC,7.0,30.0,76,205,Georgia Tech,8.0,1995-07-14,,,,Westminster (GA),Active,1,,,,,,K,1.0,151.0,['K'],"{'channel_id': '1113708748775387136', 'injury_override_regular_2024_11': 'IR', 'rookie_year': '2017'}",2025-11-05 00:47:44,2025-11-05 00:47:44
12519,Luther Burden,Luther,Burden,WR,CHI,10.0,21.0,72,210,Missouri,0.0,2003-12-12,,,,East St. Louis (MO),Active,1,Out,Concussion,,,,SWR,4.0,153.0,['WR'],"{'channel_id': '1221670005289013248', 'rookie_year': '2025', 'source_id': '1d31d310-9428-11ec-a0a0-bfb4bc95dfd2'}",2025-11-05 00:47:44,2025-11-05 00:47:44
1339,Zach Ertz,Zach,Ertz,TE,WAS,86.0,34.0,77,250,Stanford,12.0,1990-11-10,,,,Monte Vista (CA),Active,1,,,,,,TE,1.0,154.0,['TE'],"{'channel_id': '1113708700247289856', 'rookie_year': '2013'}",2025-11-05 00:47:44,2025-11-05 00:47:44
8136,Rachaad White,Rachaad,White,RB,TB,1.0,26.0,72,214,Arizona State,3.0,1999-01-12,,,,Center (MO),Active,1,,,,,,RB,2.0,156.0,['RB'],"{'channel_id': '1113708728990855168', 'rookie_year': '2022'}",2025-11-05 00:47:44,2025-11-05 00:47:44
7571,Rashod Bateman,Rashod,Bateman,WR,BAL,7.0,25.0,73,193,Minnesota,4.0,1999-11-29,,,,Tift County (GA),Active,1,,,,,,RWR,2.0,159.0,['WR'],"{'channel_id': '1113708872729653248', 'rookie_year': '2021'}",2025-11-05 00:47:44,2025-11-05 00:47:44
11575,Ray Davis,Ray,Davis,RB,BUF,22.0,25.0,68,220,Kentucky,1.0,1999-11-11,,,,Blair Academy (NJ),Active,1,,,,,,RB,3.0,159.0,['RB'],"{'channel_id': '1113708757860249600', 'rookie_year': '2024'}",2025-11-05 00:47:44,2025-11-05 00:47:44
7042,Tyler Bass,Tyler,Bass,K,BUF,2.0,28.0,70,183,Georgia Southern,5.0,1997-02-14,,,,Dutch Fork (SC),Inactive,1,IR,Hip,,,,K,2.0,160.0,['K'],"{'channel_id': '1113708758527143936', 'rookie_year': '2020'}",2025-11-05 00:47:44,2025-11-05 00:47:44
1149,Alshon Jeffery,Alshon,Jeffery,WR,,17.0,31.0,75,218,South Carolina,10.0,1990-02-14,,,,Calhoun County (SC),Active,1,,,,,,,,161.0,['WR'],"{'channel_id': '1116852695328620544', 'injury_override_regular_2020_1': 'Out'}",2025-11-05 00:47:44,2025-11-05 00:47:44
12469,Dylan Sampson,Dylan,Sampson,RB,CLE,22.0,21.0,68,200,Tennessee,0.0,2004-09-14,,,,Dutchtown (LA),Active,1,,,,,,RB,2.0,161.0,['RB'],"{'channel_id': '1221926712762183680', 'rookie_year': '2025', 'source_id': '85e2aed0-863f-11ec-8b4f-bfdcdbacd7ed'}",2025-11-05 00:47:44,2025-11-05 00:47:44
1689,Adam Thielen,Adam,Thielen,WR,MIN,19.0,35.0,74,200,Minnesota State,12.0,1990-08-22,,,,Detroit Lakes (MN),Active,1,,,,,,SWR,4.0,163.0,['WR'],"{'channel_id': '1113708881655132160', 'rookie_year': '2013'}",2025-11-05 00:47:44,2025-11-05 00:47:44
7839,Evan McPherson,Evan,McPherson,K,CIN,2.0,26.0,71,185,Florida,4.0,1999-07-21,,,,Fort Payne (AL),Active,1,,,,,,K,1.0,164.0,['K'],"{'channel_id': '1113708807579529216', 'rookie_year': '2021'}",2025-11-05 00:47:44,2025-11-05 00:47:44
4666,Younghoe Koo,Younghoe,Koo,K,NYG,37.0,31.0,69,185,Georgia Southern,8.0,1994-08-03,,,,Ridgewood (NJ),Active,1,,,,,,,,165.0,['K'],"{'channel_id': '1113708862659129344', 'rookie_year': '2017'}",2025-11-05 00:47:44,2025-11-05 00:47:44
12509,Tre' Harris,Tre',Harris,WR,LAC,9.0,23.0,75,210,Ole Miss,0.0,2002-02-28,,,,Ovey Comeaux (LA),Active,1,,,,,,LWR,4.0,165.0,['WR'],"{'channel_id': '1221669996703272960', 'rookie_year': '2025', 'source_id': '7a751562-a506-4844-813c-c399196e02d9'}",2025-11-05 00:47:44,2025-11-05 00:47:44
8132,Tyler Allgeier,Tyler,Allgeier,RB,ATL,25.0,25.0,70,225,BYU,3.0,2000-04-15,,,,Henry J. Kaiser (CA),Active,1,,,,,,RB,2.0,165.0,['RB'],"{'channel_id': '1113708864999550976', 'rookie_year': '2022'}",2025-11-05 00:47:44,2025-11-05 00:47:44
12490,Bhayshul Tuten,Bhayshul,Tuten,RB,JAX,33.0,23.0,69,209,Virginia Tech,0.0,2002-02-14,,,,Paulsboro (NJ),Active,1,,,,,,RB,2.0,165.0,['RB'],"{'channel_id': '1221926727010234368', 'rookie_year': '2025', 'source_id': '614b6215-3c79-48d9-ab8b-35a944703edc'}",2025-11-05 00:47:44,2025-11-05 00:47:44
223,Larry Fitzgerald,Larry,Fitzgerald,WR,,11.0,38.0,75,218,Pittsburgh,18.0,1983-08-31,,,,Holy Angels (MN),Inactive,1,,,,,,,,165.0,['WR'],{'channel_id': '1116852787615891456'},2025-11-05 00:47:44,2025-11-05 00:47:44
12711,Tyler Loop,Tyler,Loop,K,BAL,33.0,24.0,71,191,Arizona,0.0,2001-08-04,,,,Lovejoy (TX),Active,1,,,,,,K,1.0,166.0,['K'],"{'channel_id': '1221987115588399104', 'rookie_year': '2025'}",2025-11-05 00:47:44,2025-11-05 00:47:44
899,Dan Bailey,Dan,Bailey,K,,5.0,33.0,72,190,Oklahoma State,11.0,1988-01-26,,,,Southwest Covenant (OK),Active,1,,,,,,,,169.0,['K'],{'channel_id': '1116853552954736640'},2025-11-05 00:47:44,2025-11-05 00:47:44
3214,Hunter Henry,Hunter,Henry,TE,NE,85.0,30.0,77,249,Arkansas,9.0,1994-12-07,,,,Pulaski (AR),Active,1,,,,,,TE,1.0,171.0,['TE'],"{'channel_id': '1113708792316456960', 'rookie_year': '2016'}",2025-11-05 00:47:44,2025-11-05 00:47:44
9508,Tyjae Spears,Tyjae,Spears,RB,TEN,2.0,24.0,71,195,Tulane,2.0,2001-06-15,,,,Ponchatoula (LA),Active,1,,,,,,RB,2.0,171.0,['RB'],"{'channel_id': '1113708834314022912', 'injury_override_regular_2025_1': 'IR', 'rookie_year': '2023'}",2025-11-05 00:47:44,2025-11-05 00:47:44
7670,Joshua Palmer,Joshua,Palmer,WR,BUF,5.0,26.0,73,210,Tennessee,4.0,1999-09-22,,,,St. Thomas Aquinas (FL),Active,1,Out,Knee,,,,RWR,3.0,171.0,['WR'],"{'channel_id': '1113708691556691968', 'rookie_year': '2021'}",2025-11-05 00:47:44,2025-11-05 00:47:44
110,Stephen Gostkowski,Stephen,Gostkowski,K,,3.0,37.0,73,215,Memphis,16.0,1984-01-28,,,,Madison Central (MS),Inactive,1,,,,,,,,172.0,['K'],"{'channel_id': '1116852646783746048', 'injury_override_regular_2020_5': 'Active'}",2025-11-05 00:47:44,2025-11-05 00:47:44
3451,Ka'imi Fairbairn,Ka'imi,Fairbairn,K,HOU,15.0,31.0,72,183,UCLA,9.0,1994-01-29,,,,Honolulu Punahou (HI),Active,1,,,,,,K,1.0,175.0,['K'],"{'channel_id': '1113708783479058432', 'rookie_year': '2016'}",2025-11-05 00:47:44,2025-11-05 00:47:44
138,Ben Roethlisberger,Ben,Roethlisberger,QB,PIT,7.0,39.0,77,240,Miami (OH),18.0,1982-03-02,,,,Findlay (OH),Active,1,,,,,,,,176.0,['QB'],"{'channel_id': '1116852734377590784', 'injury_override_regular_2020_5': 'Active'}",2025-11-05 00:47:44,2025-11-05 00:47:44
12535,Isaac TeSlaa,Isaac,TeSlaa,WR,DET,18.0,23.0,76,214,Arkansas,0.0,2002-02-20,,,,Unity Christian (MI),Active,1,,,,,,LWR,5.0,177.0,['WR'],"{'channel_id': '1221700203367636992', 'rookie_year': '2025', 'source_id': '11ee2210-a502-11ed-a01a-11e1dd6caf1d'}",2025-11-05 00:47:44,2025-11-05 00:47:44
8210,Chig Okonkwo,Chig,Okonkwo,TE,TEN,85.0,26.0,75,238,Maryland,3.0,1999-09-08,,,,Hillgrove (GA),Active,1,,,,,,TE,1.0,178.0,['TE'],"{'channel_id': '1113708830119718912', 'rookie_year': '2022'}",2025-11-05 00:47:44,2025-11-05 00:47:44
8131,Isaiah Likely,Isaiah,Likely,TE,BAL,80.0,25.0,76,245,Coastal Carolina,3.0,2000-04-18,,,,Everett (MA),Active,1,,,,,,TE,2.0,179.0,['TE'],"{'channel_id': '1113708873170055168', 'rookie_year': '2022'}",2025-11-05 00:47:44,2025-11-05 00:47:44
12541,Dont'e Thornton,Dont'e,Thornton,WR,LV,10.0,22.0,77,205,Tennessee,0.0,2002-11-30,,,,St. Joseph (MD),Active,1,Out,Coach's Decision,,,,LWR,4.0,180.0,['WR'],"{'channel_id': '1221926690649812992', 'rookie_year': '2025', 'source_id': '291adf3c-dded-4cf7-9663-a9874bc7ad6e'}",2025-11-05 00:47:44,2025-11-05 00:47:44
4098,Kareem Hunt,Kareem,Hunt,RB,KC,29.0,30.0,71,216,Toledo,8.0,1995-08-06,,,,South (OH),Active,1,,,,,,RB,2.0,181.0,['RB'],"{'channel_id': '1116852925142925312', 'rookie_year': '2017'}",2025-11-05 00:47:44,2025-11-05 00:47:44
12474,Woody Marks,Woody,Marks,RB,HOU,27.0,24.0,70,208,USC,0.0,2000-12-29,,,,Carver (GA),Active,1,,,,,,RB,1.0,182.0,['RB'],"{'channel_id': '1221926695943024640', 'rookie_year': '2025', 'source_id': '52279091-3ccb-4637-8ae8-cbad321bb08c'}",2025-11-05 00:47:44,2025-11-05 00:47:44
1264,Justin Tucker,Justin,Tucker,K,,9.0,35.0,73,191,Texas,13.0,1989-11-21,,,,Westlake (TX),Active,1,Sus,Suspension,,,,,,182.0,['K'],"{'channel_id': '1113708866371088384', 'rookie_year': '2012'}",2025-11-05 00:47:44,2025-11-05 00:47:44
11626,Xavier Legette,Xavier,Legette,WR,CAR,17.0,24.0,75,227,South Carolina,1.0,2001-01-29,,,,Mullins (SC),Active,1,Questionable,Head,,,,RWR,2.0,182.0,['WR'],"{'channel_id': '1113708880820465664', 'rookie_year': '2024'}",2025-11-05 00:47:44,2025-11-05 00:47:44
2309,Amari Cooper,Amari,Cooper,WR,,19.0,31.0,73,210,Alabama,10.0,1994-06-17,,,,Northwestern (FL),Active,1,NA,Undisclosed,,,,,,183.0,['WR'],"{'channel_id': '1113708836566364160', 'rookie_year': '2015'}",2025-11-05 00:47:44,2025-11-05 00:47:44
